
2702295,14,41,24,2702300,2702295,
2702295,45,2,16,2702300,2702295,
2702295,39,31,34,2702300,2702295,
2702295,21,6,10,2702300,2702295,
2702300,46,26,4,2702305,2702300,
2702300,33,11,37,2702305,2702300,
2702300,43,7,32,2702305,2702300,
2702300,25,8,23,2702305,2702300,
2702305,3,18,36,2702310,2702305,
2702305,40,42,35,2702310,2702305,
2702305,9,13,5,2702310,2702305,
2702305,17,38,27,2702310,2702305,
2702310,28,12,29,2702313,2702310,
2702310,44,19,1,2702313,2702310,
2702310,48,47,22,2702313,2702310,
2702310,20,15,30,2702313,2702310,
