
301072,21,99,47,34,301077,301072,
301072,77,78,57,95,301077,301072,
301072,98,31,22,29,301077,301072,
301072,70,6,56,76,301077,301072,
301072,53,85,12,74,301077,301072,
301077,43,68,58,5,301082,301077,
301077,35,38,42,4,301082,301077,
301077,23,13,61,44,301082,301077,
301077,97,89,92,64,301082,301077,
301077,28,52,26,66,301082,301077,
301082,71,8,19,55,301087,301082,
301082,75,79,94,49,301087,301082,
301082,91,88,60,11,301087,301082,
301082,63,25,27,80,301087,301082,
301082,72,83,20,96,301087,301082,
301087,40,9,84,86,301092,301087,
301087,90,59,17,62,301092,301087,
301087,30,15,69,81,301092,301087,
301087,1,65,50,10,301092,301087,
301087,32,37,7,3,301092,301087,
301092,16,67,51,45,301095,301092,
301092,87,33,54,18,301095,301092,
301092,24,73,36,2,301095,301092,
301092,82,93,100,39,301095,301092,
301092,46,48,41,14,301095,301092,
