ReefID,X,Y,ClusterID,,kMeansIters,1,,W_MS,1,,W_D,1
37,29,90,19
38,50,70,19
39,1,6,19
40,48,93,19
41,23,29,19
42,54,84,19
43,40,56,19
44,76,66,19
45,8,31,19
46,39,44,19
47,23,26,19
48,38,37,19
1,67,41,16
2,0,34,16
3,24,69,16
4,58,78,16
5,64,62,16
6,45,5,16
7,27,81,16
8,91,61,16
9,42,95,16
10,36,27,16
11,4,91,16
12,53,2,16
25,68,53,18
26,44,47,18
23,64,73,18
28,59,37,18
29,41,23,18
30,78,29,18
31,35,16,18
32,42,90,18
33,6,88,18
34,42,40,18
35,48,64,18
36,5,46,18
13,82,92,17
14,16,21,17
15,95,18,17
16,26,47,17
17,38,71,17
18,12,69,17
19,99,67,17
20,94,35,17
21,11,3,17
22,33,22,17
27,57,62,17
24,11,41,17
