
1661946,29,48,43,1661951,1661946,
1661946,2,36,18,1661951,1661946,
1661946,24,16,17,1661951,1661946,
1661946,33,11,40,1661951,1661946,
1661951,13,19,8,1661956,1661951,
1661951,3,4,5,1661956,1661951,
1661951,38,23,44,1661956,1661951,
1661951,7,37,32,1661956,1661951,
1661956,42,9,28,1661961,1661956,
1661956,27,35,46,1661961,1661956,
1661956,20,15,26,1661961,1661956,
1661956,25,1,30,1661961,1661956,
1661961,12,6,21,1661964,1661961,
1661961,41,45,14,1661964,1661961,
1661961,34,22,31,1661964,1661961,
1661961,10,47,39,1661964,1661961,
