ReefID,X,Y,ClusterID,,kMeansIters,100,,W_MS,1,,W_D,1
32,42,90,0
44,76,66,0
3,24,69,0
4,58,78,0
5,64,62,0
17,38,71,0
7,27,81,0
18,12,69,0
9,42,95,0
28,59,37,0
11,4,91,0
12,53,2,0
13,82,92,1
48,38,37,1
15,95,18,1
38,50,70,1
6,45,5,1
8,91,61,1
19,99,67,1
20,94,35,1
21,11,3,1
43,40,56,1
23,64,73,1
25,68,53,1
46,39,44,2
26,44,47,2
27,57,62,2
10,36,27,2
29,41,23,2
30,78,29,2
31,35,16,2
1,67,41,2
33,6,88,2
34,42,40,2
35,48,64,2
36,5,46,2
37,29,90,3
16,26,47,3
14,16,21,3
24,11,41,3
41,23,29,3
42,54,84,3
22,33,22,3
2,0,34,3
45,8,31,3
40,48,93,3
47,23,26,3
39,1,6,3
