
2697108,14,41,16,2697113,2697108,
2697108,21,45,24,2697113,2697108,
2697108,12,22,10,2697113,2697108,
2697108,39,2,36,2697113,2697108,
2697113,7,4,23,2697118,2697113,
2697113,33,11,40,2697118,2697113,
2697113,18,37,32,2697118,2697113,
2697113,46,44,13,2697118,2697113,
2697118,35,3,34,2697123,2697118,
2697118,9,42,38,2697123,2697118,
2697118,19,20,26,2697123,2697118,
2697118,17,43,1,2697123,2697118,
2697123,25,8,28,2697126,2697123,
2697123,30,15,6,2697126,2697123,
2697123,5,27,48,2697126,2697123,
2697123,29,31,47,2697126,2697123,
