
2688393,21,45,36,2688398,2688393,
2688393,39,14,47,2688398,2688393,
2688393,6,12,29,2688398,2688393,
2688393,2,37,3,2688398,2688393,
2688398,33,9,17,2688403,2688398,
2688398,24,16,43,2688403,2688398,
2688398,31,46,26,2688403,2688398,
2688398,41,1,25,2688403,2688398,
2688403,34,10,28,2688408,2688403,
2688403,18,11,7,2688408,2688403,
2688403,35,38,13,2688408,2688403,
2688403,30,15,5,2688408,2688403,
2688408,27,48,22,2688411,2688408,
2688408,42,40,32,2688411,2688408,
2688408,44,23,4,2688411,2688408,
2688408,8,19,20,2688411,2688408,
