
1626834,36,11,3,1626839,1626834,
1626834,29,10,24,1626839,1626834,
1626834,47,41,40,1626839,1626834,
1626834,21,6,12,1626839,1626834,
1626839,33,37,38,1626844,1626839,
1626839,7,32,42,1626844,1626839,
1626839,28,30,5,1626844,1626839,
1626839,16,2,18,1626844,1626839,
1626844,23,44,27,1626849,1626844,
1626844,9,13,4,1626849,1626844,
1626844,26,1,25,1626849,1626844,
1626844,35,17,48,1626849,1626844,
1626849,20,15,46,1626852,1626849,
1626849,19,43,31,1626852,1626849,
1626849,8,22,39,1626852,1626849,
1626849,34,45,14,1626852,1626849,
