
1638321,31,12,38,1638326,1638321,
1638321,45,14,22,1638326,1638321,
1638321,33,11,32,1638326,1638321,
1638321,48,34,4,1638326,1638321,
1638326,17,44,1,1638331,1638326,
1638326,42,5,25,1638331,1638326,
1638326,18,3,23,1638331,1638326,
1638326,9,40,35,1638331,1638326,
1638331,28,29,10,1638336,1638331,
1638331,20,15,30,1638336,1638331,
1638331,13,19,8,1638336,1638331,
1638331,37,7,36,1638336,1638331,
1638336,46,16,24,1638339,1638336,
1638336,27,43,2,1638339,1638336,
1638336,6,21,39,1638339,1638336,
1638336,26,41,47,1638339,1638336,
