
1669569,16,43,35,1669574,1669569,
1669569,2,24,42,1669574,1669569,
1669569,36,3,17,1669574,1669569,
1669569,18,33,11,1669574,1669569,
1669574,13,19,8,1669579,1669574,
1669574,37,9,40,1669579,1669574,
1669574,38,23,44,1669579,1669574,
1669574,7,32,4,1669579,1669574,
1669579,26,46,48,1669584,1669579,
1669579,5,27,34,1669584,1669579,
1669579,25,1,28,1669584,1669579,
1669579,20,15,30,1669584,1669579,
1669584,12,6,31,1669587,1669584,
1669584,29,45,39,1669587,1669584,
1669584,41,47,14,1669587,1669584,
1669584,10,22,21,1669587,1669584,
