
1647288,18,3,27,1647293,1647288,
1647288,10,30,20,1647293,1647288,
1647288,48,37,32,1647293,1647288,
1647288,24,36,7,1647293,1647288,
1647293,29,44,23,1647298,1647293,
1647293,17,9,42,1647298,1647293,
1647293,33,11,4,1647298,1647293,
1647293,38,40,13,1647298,1647293,
1647298,25,15,12,1647303,1647298,
1647298,5,19,8,1647303,1647298,
1647298,1,28,26,1647303,1647298,
1647298,35,43,16,1647303,1647298,
1647303,34,45,2,1647306,1647303,
1647303,46,14,39,1647306,1647303,
1647303,22,41,47,1647306,1647303,
1647303,31,6,21,1647306,1647303,
