
195532,51,36,72,71,195537,195532,
195532,31,67,65,1,195537,195532,
195532,2,28,20,8,195537,195532,
195532,98,85,74,69,195537,195532,
195532,100,14,29,76,195537,195532,
195537,5,55,61,23,195542,195537,
195537,91,32,40,38,195542,195537,
195537,13,84,42,4,195542,195537,
195537,25,64,44,27,195542,195537,
195537,92,19,90,86,195542,195537,
195542,89,33,54,18,195547,195542,
195542,59,37,88,12,195547,195542,
195542,30,57,79,78,195547,195542,
195542,97,83,52,46,195547,195542,
195542,80,17,3,26,195547,195542,
195547,70,53,77,22,195552,195547,
195547,34,7,63,94,195552,195547,
195547,9,45,39,41,195552,195547,
195547,16,24,21,56,195552,195547,
195547,66,43,62,48,195552,195547,
195552,75,96,15,6,195555,195552,
195552,35,58,60,11,195555,195552,
195552,50,10,73,47,195555,195552,
195552,68,87,82,93,195555,195552,
195552,95,49,81,99,195555,195552,
