
3238627,39,14,47,3238632,3238627,
3238627,11,33,18,3238632,3238627,
3238627,21,22,10,3238632,3238627,
3238627,2,45,41,3238632,3238627,
3238632,6,12,26,3238637,3238632,
3238632,31,34,46,3238637,3238632,
3238632,24,36,48,3238637,3238632,
3238632,16,43,35,3238637,3238632,
3238637,27,5,44,3238642,3238637,
3238637,3,7,37,3238642,3238637,
3238637,32,9,40,3238642,3238637,
3238637,25,8,19,3238642,3238637,
3238642,23,13,17,3238645,3238642,
3238642,1,30,28,3238645,3238642,
3238642,4,42,38,3238645,3238642,
3238642,20,15,29,3238645,3238642,
