
215630,31,85,56,28,215635,215630,
215630,50,26,38,5,215635,215630,
215630,70,78,20,89,215635,215630,
215630,95,57,92,97,215635,215630,
215630,12,79,75,96,215635,215630,
215635,35,84,9,40,215640,215635,
215635,23,86,37,7,215640,215635,
215635,64,83,72,13,215640,215635,
215635,65,14,51,80,215640,215635,
215635,8,19,55,58,215640,215635,
215640,42,59,44,71,215645,215640,
215640,32,88,68,43,215645,215640,
215640,30,74,76,29,215645,215640,
215640,27,90,61,17,215645,215640,
215640,91,60,54,36,215645,215640,
215645,25,4,3,45,215650,215645,
215645,66,62,67,22,215650,215645,
215645,87,18,2,24,215650,215645,
215645,63,46,73,82,215650,215645,
215645,34,77,53,98,215650,215645,
215650,49,15,69,94,215653,215650,
215650,16,33,11,47,215653,215650,
215650,48,10,93,41,215653,215650,
215650,52,1,81,6,215653,215650,
215650,100,39,21,99,215653,215650,
