
1132920,2,7,17,1132925,1132920,
1132920,39,12,43,1132925,1132920,
1132920,14,47,41,1132925,1132920,
1132920,21,6,29,1132925,1132920,
1132925,1,5,27,1132930,1132925,
1132925,34,28,25,1132930,1132925,
1132925,8,19,23,1132930,1132925,
1132925,40,13,44,1132930,1132925,
1132930,32,9,37,1132935,1132930,
1132930,4,42,3,1132935,1132930,
1132930,20,15,30,1132935,1132930,
1132930,38,35,16,1132935,1132930,
1132935,26,46,10,1132938,1132935,
1132935,48,22,31,1132938,1132935,
1132935,18,24,45,1132938,1132935,
1132935,33,11,36,1132938,1132935,
