
1128048,18,33,3,1128053,1128048,
1128048,14,47,24,1128053,1128048,
1128048,39,21,22,1128053,1128048,
1128048,12,27,26,1128053,1128048,
1128053,48,10,28,1128058,1128053,
1128053,1,44,5,1128058,1128053,
1128053,25,8,19,1128058,1128053,
1128053,35,40,13,1128058,1128053,
1128058,4,42,32,1128063,1128058,
1128058,23,38,43,1128063,1128058,
1128058,20,15,30,1128063,1128058,
1128058,9,37,36,1128063,1128058,
1128063,34,6,31,1128066,1128063,
1128063,46,29,41,1128066,1128063,
1128063,16,2,45,1128066,1128063,
1128063,17,7,11,1128066,1128063,
