
2168229,48,15,19,2168234,2168229,
2168229,17,32,42,2168234,2168229,
2168229,22,10,34,2168234,2168229,
2168229,29,25,44,2168234,2168229,
2168234,23,38,43,2168239,2168234,
2168234,1,20,5,2168239,2168234,
2168234,30,27,35,2168239,2168234,
2168234,8,13,4,2168239,2168234,
2168239,37,11,3,2168244,2168239,
2168239,7,33,16,2168244,2168239,
2168239,46,24,36,2168244,2168239,
2168239,40,9,18,2168244,2168239,
2168244,2,47,31,2168247,2168244,
2168244,26,41,21,2168247,2168244,
2168244,45,14,39,2168247,2168244,
2168244,28,12,6,2168247,2168244,
