
218958,78,20,97,64,218963,218958,
218958,56,50,66,38,218963,218958,
218958,85,29,28,1,218963,218958,
218958,81,57,89,92,218963,218958,
218958,79,49,75,96,218963,218958,
218963,40,9,84,7,218968,218963,
218963,5,23,59,42,218968,218963,
218963,83,72,19,13,218968,218963,
218963,65,14,51,80,218968,218963,
218963,8,55,27,35,218968,218963,
218968,71,44,32,43,218973,218968,
218968,86,91,58,68,218973,218968,
218968,30,74,12,70,218973,218968,
218968,61,90,26,67,218973,218968,
218968,88,60,87,36,218973,218968,
218973,4,63,25,46,218978,218973,
218973,62,3,73,24,218978,218973,
218973,18,45,22,82,218978,218973,
218973,17,37,2,16,218978,218973,
218973,34,77,53,98,218978,218973,
218978,15,69,94,6,218981,218978,
218978,33,11,54,47,218981,218978,
218978,10,93,31,41,218981,218978,
218978,48,52,95,76,218981,218978,
218978,100,39,21,99,218981,218978,
