
322548,21,39,100,99,322553,322548,
322548,70,78,57,95,322553,322548,
322548,98,93,22,82,322553,322548,
322548,53,6,56,76,322553,322548,
322548,77,85,12,74,322553,322548,
322553,26,43,68,58,322558,322553,
322553,35,38,42,4,322558,322553,
322553,23,13,61,55,322558,322553,
322553,97,89,92,64,322558,322553,
322553,28,52,66,25,322558,322553,
322558,71,8,19,44,322563,322558,
322558,75,79,94,49,322563,322558,
322558,91,88,60,33,322563,322558,
322558,63,5,27,80,322563,322558,
322558,72,83,20,96,322563,322558,
322563,40,9,84,32,322568,322563,
322563,90,59,17,62,322568,322563,
322563,30,15,69,81,322568,322563,
322563,1,65,29,50,322568,322563,
322563,86,37,7,3,322568,322563,
322568,16,67,51,45,322571,322568,
322568,87,11,54,18,322571,322568,
322568,24,73,36,2,322571,322568,
322568,34,48,10,31,322571,322568,
322568,46,41,47,14,322571,322568,
