
1139892,41,43,26,1139897,1139892,
1139892,21,39,48,1139897,1139892,
1139892,31,29,10,1139897,1139892,
1139892,22,6,12,1139897,1139892,
1139897,1,25,5,1139902,1139897,
1139897,34,28,27,1139902,1139897,
1139897,8,19,44,1139902,1139897,
1139897,38,42,13,1139902,1139897,
1139902,4,9,32,1139907,1139902,
1139902,23,40,37,1139907,1139902,
1139902,20,15,30,1139907,1139902,
1139902,7,18,3,1139907,1139902,
1139907,35,17,45,1139910,1139907,
1139907,46,47,14,1139910,1139907,
1139907,16,24,2,1139910,1139907,
1139907,33,11,36,1139910,1139907,
