
2179674,12,30,1,2179679,2179674,
2179674,8,19,13,2179679,2179674,
2179674,10,29,28,2179679,2179674,
2179674,31,15,20,2179679,2179674,
2179679,44,23,4,2179684,2179679,
2179679,5,40,9,2179684,2179679,
2179679,25,26,35,2179684,2179679,
2179679,42,32,17,2179684,2179679,
2179684,38,37,7,2179689,2179684,
2179684,11,33,18,2179689,2179684,
2179684,36,47,41,2179689,2179684,
2179684,27,34,48,2179689,2179684,
2179689,46,22,6,2179692,2179689,
2179689,3,24,14,2179692,2179689,
2179689,2,39,21,2179692,2179689,
2179689,16,43,45,2179692,2179689,
