
1124436,18,37,35,1124441,1124436,
1124436,10,36,17,1124441,1124436,
1124436,39,21,46,1124441,1124436,
1124436,22,12,30,1124441,1124436,
1124441,26,42,4,1124446,1124441,
1124441,1,8,44,1124446,1124441,
1124441,48,43,27,1124446,1124441,
1124441,25,19,13,1124446,1124441,
1124446,5,38,34,1124451,1124446,
1124446,23,40,9,1124451,1124446,
1124446,20,15,28,1124451,1124446,
1124446,32,7,3,1124451,1124446,
1124451,29,31,14,1124454,1124451,
1124451,16,41,47,1124454,1124451,
1124451,6,24,45,1124454,1124451,
1124451,33,11,2,1124454,1124451,
