
1650732,3,37,17,1650737,1650732,
1650732,12,30,44,1650737,1650732,
1650732,24,11,32,1650737,1650732,
1650732,2,36,18,1650737,1650732,
1650737,38,42,13,1650742,1650737,
1650737,4,23,5,1650742,1650737,
1650737,7,33,43,1650742,1650737,
1650737,9,40,35,1650742,1650737,
1650742,27,28,34,1650747,1650742,
1650742,19,8,1,1650747,1650742,
1650742,26,46,29,1650747,1650742,
1650742,25,20,15,1650747,1650742,
1650747,48,22,47,1650750,1650747,
1650747,31,6,39,1650750,1650747,
1650747,10,16,21,1650750,1650747,
1650747,41,45,14,1650750,1650747,
