
325930,39,2,51,41,325935,325930,
325930,21,98,31,76,325935,325930,
325930,100,22,82,29,325935,325930,
325930,53,77,93,56,325935,325930,
325930,99,70,6,85,325935,325930,
325935,12,74,81,95,325940,325935,
325935,78,49,57,30,325940,325935,
325935,50,48,46,66,325940,325935,
325935,94,79,69,75,325940,325935,
325935,72,71,61,13,325940,325935,
325940,1,28,65,52,325945,325940,
325940,7,88,37,86,325945,325940,
325940,38,32,40,42,325945,325940,
325940,25,64,63,5,325945,325940,
325940,83,89,92,8,325945,325940,
325945,44,59,4,35,325950,325945,
325945,97,20,96,15,325950,325945,
325945,27,80,68,43,325950,325945,
325945,90,19,55,23,325950,325945,
325945,9,84,91,17,325950,325945,
325950,62,16,67,47,325953,325950,
325950,87,18,73,24,325953,325950,
325950,26,34,10,14,325953,325950,
325950,58,3,36,45,325953,325950,
325950,60,11,33,54,325953,325950,
