
1627002,24,36,11,1627007,1627002,
1627002,10,40,3,1627007,1627002,
1627002,47,41,29,1627007,1627002,
1627002,21,6,12,1627007,1627002,
1627007,2,37,32,1627012,1627007,
1627007,18,33,7,1627012,1627007,
1627007,28,30,5,1627012,1627007,
1627007,43,17,38,1627012,1627007,
1627012,23,44,27,1627017,1627012,
1627012,35,16,31,1627017,1627012,
1627012,26,1,25,1627017,1627012,
1627012,9,4,8,1627017,1627012,
1627017,20,15,46,1627020,1627017,
1627017,19,13,42,1627020,1627017,
1627017,48,22,39,1627020,1627017,
1627017,34,45,14,1627020,1627017,
