
2718675,21,6,12,2718680,2718675,
2718675,39,31,22,2718680,2718675,
2718675,45,2,24,2718680,2718675,
2718675,14,41,16,2718680,2718675,
2718680,48,34,46,2718685,2718680,
2718680,33,11,37,2718685,2718680,
2718680,36,18,17,2718685,2718680,
2718680,7,32,42,2718685,2718680,
2718685,3,43,35,2718690,2718685,
2718685,9,40,27,2718690,2718685,
2718685,4,13,44,2718690,2718685,
2718685,38,23,5,2718690,2718685,
2718690,26,10,47,2718693,2718690,
2718690,8,19,30,2718693,2718690,
2718690,1,28,29,2718693,2718690,
2718690,25,20,15,2718693,2718690,
