ReefID,X,Y,ClusterID,,kMeansIters,1000
4,58,78,0
60,12,97,0
37,29,90,0
11,4,91,0
58,29,70,0
88,21,96,0
7,27,81,0
86,36,91,0
9,42,95,0
87,20,74,0
61,90,86,1
19,99,67,1
13,82,92,1
92,99,53,1
5,64,62,1
72,83,53,1
83,83,48,1
44,76,66,1
64,74,55,1
20,94,35,1
56,45,21,2
22,33,22,2
82,37,24,2
39,1,6,2
93,38,18,2
65,52,31,2
10,36,27,2
12,53,2,2
29,41,23,2
30,78,29,2
54,6,77,3
67,24,41,3
33,6,88,3
53,30,4,3
2,0,34,3
36,5,46,3
3,24,69,3
51,15,33,3
91,34,81,3
24,11,41,3
6,45,5,4
38,50,70,4
66,50,50,4
26,44,47,4
68,30,66,4
98,21,7,4
47,23,26,4
48,38,37,4
34,42,40,4
17,38,71,4
45,8,31,5
21,11,3,5
100,14,13,5
31,35,16,5
14,16,21,5
46,39,44,5
70,37,7,5
99,17,10,5
41,23,29,5
77,30,6,5
52,58,39,6
35,48,64,6
73,9,45,6
59,73,77,6
18,12,69,6
25,68,53,6
16,26,47,6
27,57,62,6
43,40,56,6
62,36,61,6
89,99,48,7
50,41,29,7
69,91,7,7
76,46,22,7
81,59,10,7
28,59,37,7
74,58,9,7
85,50,2,7
97,83,48,7
8,91,61,7
23,64,73,8
63,67,55,8
42,54,84,8
84,41,95,8
55,86,73,8
40,48,93,8
32,42,90,8
80,55,62,8
71,87,57,8
90,84,68,8
15,95,18,9
57,72,24,9
49,82,18,9
94,88,0,9
95,67,27,9
79,91,0,9
96,93,28,9
78,68,13,9
75,88,21,9
1,67,41,9
