
222286,56,75,96,20,222291,222286,
222286,46,66,38,1,222291,222286,
222286,81,78,57,28,222291,222286,
222286,97,89,92,71,222291,222286,
222286,85,74,79,49,222291,222286,
222291,40,9,7,58,222296,222291,
222291,83,64,59,27,222296,222291,
222291,19,61,13,35,222296,222291,
222291,48,14,51,80,222296,222291,
222291,63,72,8,55,222296,222291,
222296,42,84,36,67,222301,222296,
222296,32,86,91,68,222301,222296,
222296,52,30,12,29,222301,222296,
222296,23,5,26,50,222301,222296,
222296,88,60,87,16,222301,222296,
222301,4,90,44,25,222306,222301,
222301,62,73,24,41,222306,222301,
222301,3,18,45,47,222306,222301,
222301,43,17,37,11,222306,222301,
222301,34,77,53,98,222306,222301,
222306,15,69,94,6,222309,222306,
222306,33,54,82,22,222309,222306,
222306,10,31,70,99,222309,222306,
222306,65,95,76,93,222309,222306,
222306,2,39,21,100,222309,222306,
