
1106271,2,32,19,1106276,1106271,
1106271,12,15,28,1106276,1106271,
1106271,31,43,5,1106276,1106271,
1106271,24,36,16,1106276,1106271,
1106276,48,17,38,1106281,1106276,
1106276,20,8,44,1106281,1106276,
1106276,10,6,23,1106281,1106276,
1106276,33,11,37,1106281,1106276,
1106281,4,9,7,1106286,1106281,
1106281,13,26,46,1106286,1106281,
1106281,42,27,34,1106286,1106281,
1106281,40,3,18,1106286,1106281,
1106286,29,21,39,1106289,1106286,
1106286,1,41,47,1106289,1106286,
1106286,25,30,22,1106289,1106286,
1106286,35,45,14,1106289,1106286,
