
2159829,7,42,4,2159834,2159829,
2159829,14,27,23,2159834,2159829,
2159829,26,20,44,2159834,2159829,
2159829,31,37,38,2159834,2159829,
2159834,17,35,28,2159839,2159834,
2159834,9,32,43,2159839,2159834,
2159834,11,33,3,2159839,2159834,
2159834,13,19,8,2159839,2159834,
2159839,41,39,21,2159844,2159839,
2159839,16,10,29,2159844,2159839,
2159839,5,25,15,2159844,2159839,
2159839,40,46,34,2159844,2159839,
2159844,18,36,2,2159847,2159844,
2159844,48,24,45,2159847,2159844,
2159844,22,12,6,2159847,2159844,
2159844,1,30,47,2159847,2159844,
