ReefID,X,Y,ClusterID,,kMeansIters,1,,W_MS,1,,W_D,1
5,64,62,3
30,78,29,3
13,82,92,3
35,48,64,3
3,24,69,3
16,26,47,3
42,54,84,3
20,94,35,3
1,67,41,3
19,99,67,3
25,68,53,3
34,42,40,3
31,35,16,0
15,95,18,0
27,57,62,0
28,59,37,0
47,23,26,0
48,38,37,0
38,50,70,0
17,38,71,0
23,64,73,0
26,44,47,0
46,39,44,0
8,91,61,0
40,48,93,2
32,42,90,2
29,41,23,2
6,45,5,2
11,4,91,2
18,12,69,2
44,76,66,2
45,8,31,2
14,16,21,2
7,27,81,2
43,40,56,2
9,42,95,2
10,36,27,1
41,23,29,1
37,29,90,1
36,5,46,1
12,53,2,1
24,11,41,1
33,6,88,1
2,0,34,1
39,1,6,1
22,33,22,1
4,58,78,1
21,11,3,1
