
2179968,12,30,1,2179973,2179968,
2179968,8,19,13,2179973,2179968,
2179968,10,29,28,2179973,2179968,
2179968,31,15,20,2179973,2179968,
2179973,44,23,4,2179978,2179973,
2179973,5,42,40,2179978,2179973,
2179973,25,26,35,2179978,2179973,
2179973,9,32,17,2179978,2179973,
2179978,38,37,7,2179983,2179978,
2179978,11,33,18,2179983,2179978,
2179978,43,41,36,2179983,2179978,
2179978,27,34,48,2179983,2179978,
2179983,46,22,6,2179986,2179983,
2179983,16,3,24,2179986,2179983,
2179983,2,39,21,2179986,2179983,
2179983,45,47,14,2179986,2179983,
