
1131219,2,36,17,1131224,1131219,
1131219,47,41,43,1131224,1131219,
1131219,39,21,34,1131224,1131219,
1131219,22,12,26,1131224,1131219,
1131224,29,46,27,1131229,1131224,
1131224,28,1,44,1131229,1131224,
1131224,25,8,19,1131229,1131224,
1131224,40,13,23,1131229,1131224,
1131229,32,9,33,1131234,1131229,
1131229,5,4,42,1131234,1131229,
1131229,20,15,30,1131234,1131229,
1131229,38,35,3,1131234,1131229,
1131234,7,10,14,1131237,1131234,
1131234,48,6,31,1131237,1131234,
1131234,16,24,45,1131237,1131234,
1131234,37,11,18,1131237,1131234,
