
298316,21,99,47,34,298321,298316,
298316,77,78,57,95,298321,298316,
298316,98,31,22,29,298321,298316,
298316,53,6,56,76,298321,298316,
298316,70,85,12,74,298321,298316,
298321,43,68,58,5,298326,298321,
298321,35,38,42,4,298326,298321,
298321,23,13,61,44,298326,298321,
298321,97,89,92,64,298326,298321,
298321,26,66,52,1,298326,298321,
298326,71,8,19,55,298331,298326,
298326,75,79,94,49,298331,298326,
298326,91,88,60,11,298331,298326,
298326,63,25,27,80,298331,298326,
298326,72,83,20,96,298331,298326,
298331,40,9,84,86,298336,298331,
298331,90,59,17,62,298336,298331,
298331,30,15,69,81,298336,298331,
298331,28,65,50,10,298336,298331,
298331,32,37,7,3,298336,298331,
298336,16,67,51,45,298339,298336,
298336,87,33,54,18,298339,298336,
298336,24,73,36,2,298339,298336,
298336,82,93,100,39,298339,298336,
298336,46,48,41,14,298339,298336,
