ReefID,X,Y,ClusterID,,kMeansIters,100
1,67,41,0
28,59,37,0
10,36,27,0
17,38,71,0
15,95,18,0
6,45,5,0
22,33,22,0
43,40,56,0
9,42,95,0
30,78,29,0
42,54,84,0
31,35,16,0
13,82,92,1
12,53,2,1
5,64,62,1
48,38,37,1
4,58,78,1
27,57,62,1
19,99,67,1
20,94,35,1
8,91,61,1
23,64,73,1
25,68,53,1
35,48,64,1
37,29,90,2
38,50,70,2
18,12,69,2
7,27,81,2
14,16,21,2
3,24,69,2
44,76,66,2
32,42,90,2
33,6,88,2
34,42,40,2
24,11,41,2
36,5,46,2
2,0,34,3
26,44,47,3
29,41,23,3
40,48,93,3
41,23,29,3
11,4,91,3
21,11,3,3
39,1,6,3
45,8,31,3
46,39,44,3
47,23,26,3
16,26,47,3
