
1142643,47,34,26,1142648,1142643,
1142643,21,39,28,1142648,1142643,
1142643,31,22,10,1142648,1142643,
1142643,6,12,29,1142648,1142643,
1142648,1,25,23,1142653,1142648,
1142648,46,27,5,1142653,1142648,
1142648,8,19,44,1142653,1142648,
1142648,43,38,42,1142653,1142648,
1142653,4,40,32,1142658,1142653,
1142653,13,9,37,1142658,1142653,
1142653,20,15,30,1142658,1142653,
1142653,7,18,3,1142658,1142653,
1142658,35,36,45,1142661,1142658,
1142658,48,41,14,1142661,1142658,
1142658,16,24,2,1142661,1142658,
1142658,17,33,11,1142661,1142658,
