
266044,14,41,24,36,266049,266044,
266044,99,93,29,50,266049,266044,
266044,47,22,48,26,266049,266044,
266044,39,100,51,16,266049,266044,
266044,21,45,2,73,266049,266044,
266049,18,3,58,4,266054,266049,
266049,37,86,84,40,266054,266049,
266049,68,87,60,88,266054,266049,
266049,43,66,52,80,266054,266049,
266049,67,62,17,38,266054,266049,
266054,59,13,61,8,266059,266054,
266054,23,90,44,63,266059,266054,
266054,27,5,25,64,266059,266054,
266054,35,55,19,92,266059,266054,
266054,91,11,33,54,266059,266054,
266059,42,9,32,7,266064,266059,
266059,75,69,79,94,266064,266059,
266059,72,97,15,95,266064,266059,
266059,71,89,20,30,266064,266059,
266059,83,96,49,57,266064,266059,
266064,1,12,6,77,266067,266064,
266064,78,81,70,53,266067,266064,
266064,65,10,82,31,266067,266064,
266064,28,34,46,98,266067,266064,
266064,76,56,74,85,266067,266064,
