
198288,70,51,2,36,198293,198288,
198288,21,41,67,97,198293,198288,
198288,52,20,19,8,198293,198288,
198288,85,94,69,1,198293,198288,
198288,22,29,76,48,198293,198288,
198293,25,92,55,61,198298,198293,
198293,5,23,38,27,198298,198293,
198293,32,86,84,40,198298,198293,
198293,64,59,13,4,198298,198293,
198293,31,89,90,44,198298,198293,
198298,42,63,28,26,198303,198298,
198298,37,88,33,65,198303,198298,
198298,80,96,79,78,198303,198298,
198298,71,68,43,46,198303,198298,
198298,83,17,54,18,198303,198298,
198303,34,74,12,82,198308,198303,
198303,58,72,15,30,198308,198303,
198303,66,45,39,14,198308,198303,
198303,7,73,24,53,198308,198303,
198303,62,9,3,16,198308,198303,
198308,57,75,49,6,198311,198308,
198308,35,91,60,11,198311,198308,
198308,10,47,100,98,198311,198308,
198308,87,50,56,93,198311,198308,
198308,95,81,77,99,198311,198308,
