ReefID,X,Y,ClusterID,,kMeansIters,1,,W_MS,1,,W_D,1
28,59,37,3
25,68,53,3
29,41,23,3
32,42,90,3
20,94,35,3
27,57,62,3
17,38,71,3
18,12,69,3
37,29,90,3
1,67,41,3
43,40,56,3
30,78,29,3
11,4,91,0
31,35,16,0
19,99,67,0
7,27,81,0
14,16,21,0
38,50,70,0
16,26,47,0
3,24,69,0
4,58,78,0
44,76,66,0
9,42,95,0
40,48,93,0
26,44,47,2
2,0,34,2
5,64,62,2
41,23,29,2
13,82,92,2
46,39,44,2
42,54,84,2
12,53,2,2
15,95,18,2
10,36,27,2
23,64,73,2
35,48,64,2
36,5,46,1
8,91,61,1
22,33,22,1
45,8,31,1
47,23,26,1
24,11,41,1
6,45,5,1
48,38,37,1
33,6,88,1
39,1,6,1
34,42,40,1
21,11,3,1
