
1143819,14,47,26,1143824,1143819,
1143819,31,29,28,1143824,1143819,
1143819,21,39,22,1143824,1143819,
1143819,6,12,10,1143824,1143819,
1143824,1,25,5,1143829,1143824,
1143824,38,42,4,1143829,1143824,
1143824,8,19,44,1143829,1143824,
1143824,46,43,27,1143829,1143824,
1143829,23,13,32,1143834,1143829,
1143829,40,9,37,1143834,1143829,
1143829,20,15,30,1143834,1143829,
1143829,7,18,3,1143834,1143829,
1143834,17,35,48,1143837,1143834,
1143834,34,41,45,1143837,1143834,
1143834,16,36,24,1143837,1143834,
1143834,33,11,2,1143837,1143834,
