
2715588,6,12,31,2715593,2715588,
2715588,22,10,16,2715593,2715588,
2715588,45,2,24,2715593,2715588,
2715588,21,39,47,2715593,2715588,
2715593,48,34,46,2715598,2715593,
2715593,33,11,37,2715598,2715593,
2715593,36,18,7,2715598,2715593,
2715593,27,42,32,2715598,2715593,
2715598,3,43,35,2715603,2715598,
2715598,9,40,4,2715603,2715598,
2715598,17,38,5,2715603,2715598,
2715598,23,13,44,2715603,2715598,
2715603,26,41,14,2715606,2715603,
2715603,8,19,20,2715606,2715603,
2715603,25,1,28,2715606,2715603,
2715603,30,15,29,2715606,2715603,
