
1621395,41,48,34,1621400,1621395,
1621395,24,11,35,1621400,1621395,
1621395,28,13,27,1621400,1621395,
1621395,5,44,4,1621400,1621395,
1621400,17,16,25,1621405,1621400,
1621400,29,6,12,1621405,1621400,
1621400,32,9,40,1621405,1621400,
1621400,38,7,18,1621405,1621400,
1621405,37,33,39,1621410,1621405,
1621405,3,20,15,1621410,1621405,
1621405,19,1,26,1621410,1621405,
1621405,42,23,46,1621410,1621405,
1621410,10,36,2,1621413,1621410,
1621410,8,30,21,1621413,1621410,
1621410,22,31,47,1621413,1621410,
1621410,43,45,14,1621413,1621410,
